date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:51:47	41343/41343	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:51:48%20GMT	https://www.columbiawestcollege.edu/cn/expert-visa-help-student-support-subpage	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/cn/expert-visa-help-student-support-subpage.html	(from https://www.columbiawestcollege.edu/cn)
00:51:48	40650/40650	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:51:49%20GMT	https://www.columbiawestcollege.edu/cn/la-subpage	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/cn/la-subpage.html	(from https://www.columbiawestcollege.edu/cn)
00:51:49	51005/51005	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:51:50%20GMT	https://www.columbiawestcollege.edu/cn/accommodations	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/cn/accommodations.html	(from https://www.columbiawestcollege.edu/cn)
00:51:49	52334/52334	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:51:50%20GMT	https://www.columbiawestcollege.edu/cn/students/gallery	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/cn/students/gallery.html	(from https://www.columbiawestcollege.edu/cn)
00:51:50	55260/55260	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:51:51%20GMT	https://www.columbiawestcollege.edu/cn/students/faqs	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/cn/students/faqs.html	(from https://www.columbiawestcollege.edu/cn)
00:51:50	29797/29797	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:51:51%20GMT	https://www.columbiawestcollege.edu/cn/about	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/cn/about.html	(from https://www.columbiawestcollege.edu/cn)
00:51:51	44911/44911	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:51:52%20GMT	https://www.columbiawestcollege.edu/cn/our-teachers	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/cn/our-teachers.html	(from https://www.columbiawestcollege.edu/cn)
00:51:51	35249/35249	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:51:52%20GMT	https://www.columbiawestcollege.edu/cn/mission-values	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/cn/mission-values.html	(from https://www.columbiawestcollege.edu/cn)
00:51:52	36079/36079	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:51:53%20GMT	https://www.columbiawestcollege.edu/cn/blog	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/cn/blog.html	(from https://www.columbiawestcollege.edu/cn)
00:51:53	43509/43509	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:51:54%20GMT	https://www.columbiawestcollege.edu/cn/contact-us	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/cn/contact-us.html	(from https://www.columbiawestcollege.edu/cn)
00:51:54	59065/59065	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:51:54%20GMT	https://www.columbiawestcollege.edu/cn/old-home	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/cn/old-home.html	(from https://www.columbiawestcollege.edu/cn)
00:51:54	51081/51081	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:51:55%20GMT	https://www.columbiawestcollege.edu/cn/accommodations-old	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/cn/accommodations-old.html	(from https://www.columbiawestcollege.edu/cn)
00:51:55	31932/31932	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:51:56%20GMT	https://www.columbiawestcollege.edu/cn/students/careers	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/cn/students/careers.html	(from https://www.columbiawestcollege.edu/cn)
00:51:55	38812/38812	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:51:56%20GMT	https://www.columbiawestcollege.edu/cn/terms-and-conditions	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/cn/terms-and-conditions.html	(from https://www.columbiawestcollege.edu/cn)
00:51:56	50326/50326	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:51:57%20GMT	https://www.columbiawestcollege.edu/th/apply	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/th/apply.html	(from https://www.columbiawestcollege.edu/th)
00:51:57	39074/39074	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:51:58%20GMT	https://www.columbiawestcollege.edu/th/payment	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/th/payment.html	(from https://www.columbiawestcollege.edu/th)
00:51:57	38476/38476	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:51:58%20GMT	https://www.columbiawestcollege.edu/th/agent-registration-application	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/th/agent-registration-application.html	(from https://www.columbiawestcollege.edu/th)
00:51:58	113416/113416	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:51:59%20GMT	https://www.columbiawestcollege.edu/th/programs/english-speaking-success	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/th/programs/english-speaking-success.html	(from https://www.columbiawestcollege.edu/th)
00:51:59	56656/56656	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:51:59%20GMT	https://www.columbiawestcollege.edu/th/programs/american-communication	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/th/programs/american-communication.html	(from https://www.columbiawestcollege.edu/th)
00:51:59	55804/55804	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:00%20GMT	https://www.columbiawestcollege.edu/th/programs/empowering-english	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/th/programs/empowering-english.html	(from https://www.columbiawestcollege.edu/th)
00:52:00	53669/53669	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:01%20GMT	https://www.columbiawestcollege.edu/th/programs/2-day-program	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/th/programs/2-day-program.html	(from https://www.columbiawestcollege.edu/th)
00:52:00	56724/56724	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:01%20GMT	https://www.columbiawestcollege.edu/th/programs/english-through-american-culture	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/th/programs/english-through-american-culture.html	(from https://www.columbiawestcollege.edu/th)
00:52:01	54978/54978	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:02%20GMT	https://www.columbiawestcollege.edu/th/programs/vacation-english	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/th/programs/vacation-english.html	(from https://www.columbiawestcollege.edu/th)
00:52:02	50402/50402	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:03%20GMT	https://www.columbiawestcollege.edu/th/apply-old	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/th/apply-old.html	(from https://www.columbiawestcollege.edu/th)
00:52:02	46330/46330	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:03%20GMT	https://www.columbiawestcollege.edu/th/expert-visa-help-student-support-subpage	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/th/expert-visa-help-student-support-subpage.html	(from https://www.columbiawestcollege.edu/th)
00:52:03	47210/47210	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:04%20GMT	https://www.columbiawestcollege.edu/th/la-subpage	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/th/la-subpage.html	(from https://www.columbiawestcollege.edu/th)
00:52:04	58061/58061	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:04%20GMT	https://www.columbiawestcollege.edu/th/accommodations	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/th/accommodations.html	(from https://www.columbiawestcollege.edu/th)
00:52:04	55188/55188	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:05%20GMT	https://www.columbiawestcollege.edu/th/students/gallery	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/th/students/gallery.html	(from https://www.columbiawestcollege.edu/th)
00:52:05	75176/75176	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:06%20GMT	https://www.columbiawestcollege.edu/th/students/faqs	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/th/students/faqs.html	(from https://www.columbiawestcollege.edu/th)
00:52:06	32699/32699	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:07%20GMT	https://www.columbiawestcollege.edu/th/about	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/th/about.html	(from https://www.columbiawestcollege.edu/th)
00:52:06	50418/50418	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:07%20GMT	https://www.columbiawestcollege.edu/th/our-teachers	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/th/our-teachers.html	(from https://www.columbiawestcollege.edu/th)
00:52:07	40185/40185	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:08%20GMT	https://www.columbiawestcollege.edu/th/mission-values	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/th/mission-values.html	(from https://www.columbiawestcollege.edu/th)
00:52:07	41525/41525	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:08%20GMT	https://www.columbiawestcollege.edu/th/blog	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/th/blog.html	(from https://www.columbiawestcollege.edu/th)
00:52:08	47032/47032	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:09%20GMT	https://www.columbiawestcollege.edu/th/contact-us	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/th/contact-us.html	(from https://www.columbiawestcollege.edu/th)
00:52:09	72126/72126	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:10%20GMT	https://www.columbiawestcollege.edu/th/old-home	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/th/old-home.html	(from https://www.columbiawestcollege.edu/th)
00:52:10	58137/58137	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:10%20GMT	https://www.columbiawestcollege.edu/th/accommodations-old	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/th/accommodations-old.html	(from https://www.columbiawestcollege.edu/th)
00:52:10	36351/36351	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:11%20GMT	https://www.columbiawestcollege.edu/th/students/careers	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/th/students/careers.html	(from https://www.columbiawestcollege.edu/th)
00:52:11	61498/61498	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:12%20GMT	https://www.columbiawestcollege.edu/th/terms-and-conditions	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/th/terms-and-conditions.html	(from https://www.columbiawestcollege.edu/th)
00:52:12	43677/43677	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:12%20GMT	https://www.columbiawestcollege.edu/es/apply	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/es/apply.html	(from https://www.columbiawestcollege.edu/es)
00:52:12	34804/34804	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:13%20GMT	https://www.columbiawestcollege.edu/es/payment	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/es/payment.html	(from https://www.columbiawestcollege.edu/es)
00:52:13	35354/35354	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:14%20GMT	https://www.columbiawestcollege.edu/es/agent-registration-application	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/es/agent-registration-application.html	(from https://www.columbiawestcollege.edu/es)
00:52:13	96928/96928	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:14%20GMT	https://www.columbiawestcollege.edu/es/programs/english-speaking-success	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/es/programs/english-speaking-success.html	(from https://www.columbiawestcollege.edu/es)
00:52:14	50186/50186	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:15%20GMT	https://www.columbiawestcollege.edu/es/programs/american-communication	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/es/programs/american-communication.html	(from https://www.columbiawestcollege.edu/es)
00:52:14	50035/50035	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:15%20GMT	https://www.columbiawestcollege.edu/es/programs/empowering-english	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/es/programs/empowering-english.html	(from https://www.columbiawestcollege.edu/es)
00:52:15	48727/48727	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:16%20GMT	https://www.columbiawestcollege.edu/es/programs/2-day-program	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/es/programs/2-day-program.html	(from https://www.columbiawestcollege.edu/es)
00:52:16	50259/50259	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:17%20GMT	https://www.columbiawestcollege.edu/es/programs/english-through-american-culture	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/es/programs/english-through-american-culture.html	(from https://www.columbiawestcollege.edu/es)
00:52:16	48918/48918	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:17%20GMT	https://www.columbiawestcollege.edu/es/programs/vacation-english	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/es/programs/vacation-english.html	(from https://www.columbiawestcollege.edu/es)
00:52:17	43753/43753	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:18%20GMT	https://www.columbiawestcollege.edu/es/apply-old	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/es/apply-old.html	(from https://www.columbiawestcollege.edu/es)
00:52:18	41739/41739	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:19%20GMT	https://www.columbiawestcollege.edu/es/expert-visa-help-student-support-subpage	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/es/expert-visa-help-student-support-subpage.html	(from https://www.columbiawestcollege.edu/es)
00:52:18	41267/41267	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:19%20GMT	https://www.columbiawestcollege.edu/es/la-subpage	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/es/la-subpage.html	(from https://www.columbiawestcollege.edu/es)
00:52:19	52029/52029	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:20%20GMT	https://www.columbiawestcollege.edu/es/accommodations	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/es/accommodations.html	(from https://www.columbiawestcollege.edu/es)
00:52:20	52499/52499	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:21%20GMT	https://www.columbiawestcollege.edu/es/students/gallery	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/es/students/gallery.html	(from https://www.columbiawestcollege.edu/es)
00:52:21	67576/67576	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:21%20GMT	https://www.columbiawestcollege.edu/es/students/faqs	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/es/students/faqs.html	(from https://www.columbiawestcollege.edu/es)
00:52:21	29954/29954	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:22%20GMT	https://www.columbiawestcollege.edu/es/about	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/es/about.html	(from https://www.columbiawestcollege.edu/es)
00:52:22	45378/45378	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:23%20GMT	https://www.columbiawestcollege.edu/es/our-teachers	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/es/our-teachers.html	(from https://www.columbiawestcollege.edu/es)
00:52:22	35964/35964	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:23%20GMT	https://www.columbiawestcollege.edu/es/mission-values	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/es/mission-values.html	(from https://www.columbiawestcollege.edu/es)
00:52:23	36450/36450	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:24%20GMT	https://www.columbiawestcollege.edu/es/blog	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/es/blog.html	(from https://www.columbiawestcollege.edu/es)
00:52:24	43544/43544	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:25%20GMT	https://www.columbiawestcollege.edu/es/contact-us	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/es/contact-us.html	(from https://www.columbiawestcollege.edu/es)
00:52:24	60876/60876	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:25%20GMT	https://www.columbiawestcollege.edu/es/old-home	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/es/old-home.html	(from https://www.columbiawestcollege.edu/es)
00:52:25	52105/52105	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:26%20GMT	https://www.columbiawestcollege.edu/es/accommodations-old	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/es/accommodations-old.html	(from https://www.columbiawestcollege.edu/es)
00:52:26	32464/32464	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:27%20GMT	https://www.columbiawestcollege.edu/es/students/careers	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/es/students/careers.html	(from https://www.columbiawestcollege.edu/es)
00:52:26	42822/42822	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:27%20GMT	https://www.columbiawestcollege.edu/es/terms-and-conditions	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/es/terms-and-conditions.html	(from https://www.columbiawestcollege.edu/es)
00:52:27	43681/43681	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:28%20GMT	https://www.columbiawestcollege.edu/ko/apply	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ko/apply.html	(from https://www.columbiawestcollege.edu/ko)
00:52:28	35154/35154	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:29%20GMT	https://www.columbiawestcollege.edu/ko/payment	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ko/payment.html	(from https://www.columbiawestcollege.edu/ko)
00:52:28	35647/35647	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:29%20GMT	https://www.columbiawestcollege.edu/ko/agent-registration-application	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ko/agent-registration-application.html	(from https://www.columbiawestcollege.edu/ko)
00:52:29	96503/96503	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:30%20GMT	https://www.columbiawestcollege.edu/ko/programs/english-speaking-success	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ko/programs/english-speaking-success.html	(from https://www.columbiawestcollege.edu/ko)
00:52:30	50436/50436	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:31%20GMT	https://www.columbiawestcollege.edu/ko/programs/american-communication	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ko/programs/american-communication.html	(from https://www.columbiawestcollege.edu/ko)
00:52:31	50291/50291	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:31%20GMT	https://www.columbiawestcollege.edu/ko/programs/empowering-english	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ko/programs/empowering-english.html	(from https://www.columbiawestcollege.edu/ko)
00:52:31	48869/48869	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:32%20GMT	https://www.columbiawestcollege.edu/ko/programs/2-day-program	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ko/programs/2-day-program.html	(from https://www.columbiawestcollege.edu/ko)
00:52:32	50308/50308	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:32%20GMT	https://www.columbiawestcollege.edu/ko/programs/english-through-american-culture	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ko/programs/english-through-american-culture.html	(from https://www.columbiawestcollege.edu/ko)
00:52:32	49086/49086	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:33%20GMT	https://www.columbiawestcollege.edu/ko/programs/vacation-english	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ko/programs/vacation-english.html	(from https://www.columbiawestcollege.edu/ko)
00:52:33	43757/43757	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:34%20GMT	https://www.columbiawestcollege.edu/ko/apply-old	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ko/apply-old.html	(from https://www.columbiawestcollege.edu/ko)
00:52:34	41979/41979	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:35%20GMT	https://www.columbiawestcollege.edu/ko/expert-visa-help-student-support-subpage	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ko/expert-visa-help-student-support-subpage.html	(from https://www.columbiawestcollege.edu/ko)
00:52:35	41692/41692	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:36%20GMT	https://www.columbiawestcollege.edu/ko/la-subpage	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ko/la-subpage.html	(from https://www.columbiawestcollege.edu/ko)
00:52:36	52084/52084	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:36%20GMT	https://www.columbiawestcollege.edu/ko/accommodations	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ko/accommodations.html	(from https://www.columbiawestcollege.edu/ko)
00:52:36	52759/52759	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:37%20GMT	https://www.columbiawestcollege.edu/ko/students/gallery	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ko/students/gallery.html	(from https://www.columbiawestcollege.edu/ko)
00:52:37	61980/61980	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:38%20GMT	https://www.columbiawestcollege.edu/ko/students/faqs	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ko/students/faqs.html	(from https://www.columbiawestcollege.edu/ko)
00:52:37	30326/30326	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:38%20GMT	https://www.columbiawestcollege.edu/ko/about	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ko/about.html	(from https://www.columbiawestcollege.edu/ko)
00:52:38	45787/45787	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:39%20GMT	https://www.columbiawestcollege.edu/ko/our-teachers	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ko/our-teachers.html	(from https://www.columbiawestcollege.edu/ko)
00:52:38	36117/36117	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:39%20GMT	https://www.columbiawestcollege.edu/ko/mission-values	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ko/mission-values.html	(from https://www.columbiawestcollege.edu/ko)
00:52:39	37130/37130	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:40%20GMT	https://www.columbiawestcollege.edu/ko/blog	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ko/blog.html	(from https://www.columbiawestcollege.edu/ko)
00:52:40	43933/43933	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:41%20GMT	https://www.columbiawestcollege.edu/ko/contact-us	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ko/contact-us.html	(from https://www.columbiawestcollege.edu/ko)
00:52:40	61201/61201	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:41%20GMT	https://www.columbiawestcollege.edu/ko/old-home	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ko/old-home.html	(from https://www.columbiawestcollege.edu/ko)
00:52:41	52160/52160	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:42%20GMT	https://www.columbiawestcollege.edu/ko/accommodations-old	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ko/accommodations-old.html	(from https://www.columbiawestcollege.edu/ko)
00:52:42	32569/32569	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:43%20GMT	https://www.columbiawestcollege.edu/ko/students/careers	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ko/students/careers.html	(from https://www.columbiawestcollege.edu/ko)
00:52:43	42399/42399	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:44%20GMT	https://www.columbiawestcollege.edu/ko/terms-and-conditions	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ko/terms-and-conditions.html	(from https://www.columbiawestcollege.edu/ko)
00:52:43	47618/47618	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:44%20GMT	https://www.columbiawestcollege.edu/ru/apply	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ru/apply.html	(from https://www.columbiawestcollege.edu/ru)
00:52:44	37569/37569	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:45%20GMT	https://www.columbiawestcollege.edu/ru/payment	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ru/payment.html	(from https://www.columbiawestcollege.edu/ru)
00:52:45	37750/37750	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:46%20GMT	https://www.columbiawestcollege.edu/ru/agent-registration-application	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ru/agent-registration-application.html	(from https://www.columbiawestcollege.edu/ru)
00:52:46	107881/107881	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:46%20GMT	https://www.columbiawestcollege.edu/ru/programs/english-speaking-success	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ru/programs/english-speaking-success.html	(from https://www.columbiawestcollege.edu/ru)
00:52:46	54544/54544	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:47%20GMT	https://www.columbiawestcollege.edu/ru/programs/american-communication	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ru/programs/american-communication.html	(from https://www.columbiawestcollege.edu/ru)
